% 2016îN 11åé 11ì˙ 17éû 34ï™ 14.901000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  oem4_20081213.08O
Ephemeris   File :  oem4_20081213.08N
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2008/12/13  2: 0:30
END         TIME :  2008/12/13  4:30: 0
Ref. Position[m] :  X = -3761093.2427,  Y = 3636603.6005,  Z = 3636306.6059

%-------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD      X_fix[m]       Y_fix[m]       Z_fix[m]       E_fix[m]     N_fix[m]     U_fix[m] 
%-------------------------------------------------------------------------------------------------------------------------------
   3667  1509    530094   11694  -3755437.1765   3634231.5874   3644287.0865      -3.8864     -64.3849       1.7213
   3668  1509    530095   11695  -3755437.1732   3634231.5840   3644287.0855      -3.8862     -64.3830       1.7169
   3669  1509    530096   11696  -3755437.1715   3634231.5823   3644287.0839      -3.8861     -64.3829       1.7140
   3670  1509    530097   11697  -3755437.1685   3634231.5788   3644287.0833      -3.8858     -64.3808       1.7099
   3671  1509    530098   11698  -3755437.1747   3634231.5859   3644287.0851      -3.8866     -64.3847       1.7186
   3672  1509    530099   11699  -3755437.1792   3634231.5927   3644287.0872      -3.8883     -64.3875       1.7263
   3673  1509    530100   11700  -3755437.1743   3634231.5848   3644287.0862      -3.8861     -64.3832       1.7183
   3674  1509    530101   11701  -3755437.1753   3634231.5852   3644287.0850      -3.8856     -64.3848       1.7186
   3675  1509    530102   11702  -3755437.1708   3634231.5831   3644287.0821      -3.8873     -64.3844       1.7130
   3676  1509    530103   11703  -3755437.1765   3634231.5869   3644287.0844      -3.8860     -64.3864       1.7198
   3677  1509    530104   11704  -3755437.1757   3634231.5868   3644287.0889      -3.8865     -64.3823       1.7219
   3678  1509    530105   11705  -3755437.1737   3634231.5820   3644287.0862      -3.8845     -64.3819       1.7164
   3679  1509    530106   11706  -3755437.1771   3634231.5886   3644287.0860      -3.8868     -64.3860       1.7220
   3680  1509    530107   11707  -3755437.1750   3634231.5867   3644287.0847      -3.8869     -64.3855       1.7191
   3681  1509    530108   11708  -3755437.1750   3634231.5832   3644287.0861      -3.8844     -64.3829       1.7178
   3682  1509    530109   11709  -3755437.1783   3634231.5892   3644287.0858      -3.8864     -64.3869       1.7230
   3683  1509    530110   11710  -3755437.1740   3634231.5827   3644287.0831      -3.8847     -64.3848       1.7152
   3684  1509    530111   11711  -3755437.1769   3634231.5887   3644287.0884      -3.8870     -64.3840       1.7234
   3685  1509    530112   11712  -3755437.1750   3634231.5819   3644287.0829      -3.8834     -64.3850       1.7152
   3686  1509    530113   11713  -3755437.1780   3634231.5858   3644287.0866      -3.8842     -64.3847       1.7214
   3687  1509    530114   11714  -3755437.1786   3634231.5862   3644287.0853      -3.8841     -64.3862       1.7212
   3688  1509    530115   11715  -3755437.1767   3634231.5856   3644287.0856      -3.8849     -64.3850       1.7199
   3689  1509    530116   11716  -3755437.1797   3634231.5857   3644287.0843      -3.8830     -64.3874       1.7210
   3690  1509    530117   11717  -3755437.1805   3634231.5862   3644287.0835      -3.8827     -64.3885       1.7213
   3691  1509    530118   11718  -3755437.1774   3634231.5867   3644287.0851      -3.8853     -64.3861       1.7206
   3692  1509    530119   11719  -3755437.1773   3634231.5910   3644287.0848      -3.8885     -64.3880       1.7229
   3693  1509    530120   11720  -3755437.1762   3634231.5891   3644287.0844      -3.8878     -64.3871       1.7210
   3694  1509    530121   11721  -3755437.1733   3634231.5818   3644287.0841      -3.8846     -64.3834       1.7149
   3695  1509    530122   11722  -3755437.1787   3634231.5876   3644287.0893      -3.8850     -64.3835       1.7244
   3696  1509    530123   11723  -3755437.1788   3634231.5879   3644287.0868      -3.8851     -64.3858       1.7231
   3697  1509    530124   11724  -3755437.1741   3634231.5852   3644287.0852      -3.8864     -64.3841       1.7179
   3698  1509    530125   11725  -3755437.1767   3634231.5894   3644287.0836      -3.8877     -64.3881       1.7209
   3699  1509    530126   11726  -3755437.1769   3634231.5843   3644287.0868      -3.8838     -64.3835       1.7200
   3700  1509    530127   11727  -3755437.1783   3634231.5836   3644287.0860      -3.8824     -64.3845       1.7199
   3701  1509    530128   11728  -3755437.1785   3634231.5874   3644287.0847      -3.8850     -64.3871       1.7215
   3702  1509    530129   11729  -3755437.1749   3634231.5839   3644287.0811      -3.8850     -64.3873       1.7153
   3703  1509    530130   11730  -3755437.1780   3634231.5855   3644287.0836      -3.8839     -64.3871       1.7195
   3704  1509    530131   11731  -3755437.1757   3634231.5806   3644287.0834      -3.8820     -64.3844       1.7152
   3705  1509    530132   11732  -3755437.1778   3634231.5865   3644287.0863      -3.8848     -64.3852       1.7215
   3706  1509    530133   11733  -3755437.1772   3634231.5853   3644287.0852      -3.8844     -64.3854       1.7198
   3707  1509    530134   11734  -3755437.1803   3634231.5878   3644287.0872      -3.8840     -64.3860       1.7242
   3708  1509    530135   11735  -3755437.1766   3634231.5863   3644287.0843      -3.8855     -64.3863       1.7195
   3709  1509    530136   11736  -3755437.1748   3634231.5829   3644287.0817      -3.8844     -64.3863       1.7150
   3710  1509    530137   11737  -3755437.1810   3634231.5870   3644287.0874      -3.8830     -64.3858       1.7243
   3711  1509    530138   11738  -3755437.1767   3634231.5817   3644287.0842      -3.8822     -64.3846       1.7169
   3712  1509    530139   11739  -3755437.1756   3634231.5816   3644287.0841      -3.8828     -64.3842       1.7161
   3713  1509    530140   11740  -3755437.1764   3634231.5826   3644287.0844      -3.8830     -64.3846       1.7173
   3714  1509    530141   11741  -3755437.1794   3634231.5889   3644287.0872      -3.8854     -64.3861       1.7243
   3715  1509    530142   11742  -3755437.1758   3634231.5865   3644287.0844      -3.8862     -64.3860       1.7192
   3716  1509    530143   11743  -3755437.1756   3634231.5843   3644287.0845      -3.8848     -64.3849       1.7179
   3717  1509    530144   11744  -3755437.1793   3634231.5857   3644287.0837      -3.8832     -64.3877       1.7204
   3718  1509    530145   11745  -3755437.1766   3634231.5824   3644287.0836      -3.8827     -64.3854       1.7169
   3719  1509    530146   11746  -3755437.1771   3634231.5838   3644287.0867      -3.8834     -64.3835       1.7197
   3720  1509    530147   11747  -3755437.1750   3634231.5845   3644287.0832      -3.8853     -64.3858       1.7169
   3721  1509    530148   11748  -3755437.1763   3634231.5789   3644287.0866      -3.8805     -64.3813       1.7164
   3722  1509    530149   11749  -3755437.1683   3634231.5732   3644287.0817      -3.8819     -64.3798       1.7057
   3723  1509    530150   11750  -3755437.1730   3634231.5809   3644287.0832      -3.8841     -64.3836       1.7137
   3724  1509    530151   11751  -3755437.1752   3634231.5809   3644287.0846      -3.8826     -64.3833       1.7157
   3725  1509    530152   11752  -3755437.1778   3634231.5848   3644287.0847      -3.8836     -64.3859       1.7196
   3726  1509    530153   11753  -3755437.1771   3634231.5841   3644287.0843      -3.8836     -64.3856       1.7185
   3727  1509    530154   11754  -3755437.1758   3634231.5859   3644287.0862      -3.8858     -64.3843       1.7199
   3728  1509    530155   11755  -3755437.1774   3634231.5853   3644287.0846      -3.8842     -64.3860       1.7195
   3729  1509    530156   11756  -3755437.1757   3634231.5840   3644287.0847      -3.8845     -64.3847       1.7179
   3730  1509    530157   11757  -3755437.1764   3634231.5816   3644287.0869      -3.8823     -64.3823       1.7182
   3731  1509    530158   11758  -3755437.1748   3634231.5830   3644287.0835      -3.8844     -64.3848       1.7161
   3732  1509    530159   11759  -3755437.1768   3634231.5806   3644287.0870      -3.8813     -64.3819       1.7179
   3733  1509    530160   11760  -3755437.1755   3634231.5807   3644287.0845      -3.8823     -64.3834       1.7157
   3734  1509    530161   11761  -3755437.1747   3634231.5820   3644287.0854      -3.8838     -64.3829       1.7166
   3735  1509    530162   11762  -3755437.1688   3634231.5734   3644287.0821      -3.8817     -64.3797       1.7063
   3736  1509    530163   11763  -3755437.1729   3634231.5808   3644287.0855      -3.8841     -64.3816       1.7149
   3737  1509    530164   11764  -3755437.1723   3634231.5796   3644287.0865      -3.8837     -64.3801       1.7144
   3738  1509    530165   11765  -3755437.1717   3634231.5757   3644287.0857      -3.8813     -64.3789       1.7114
   3739  1509    530166   11766  -3755437.1740   3634231.5809   3644287.0876      -3.8834     -64.3803       1.7168
   3740  1509    530167   11767  -3755437.1720   3634231.5812   3644287.0862      -3.8851     -64.3808       1.7150
   3741  1509    530168   11768  -3755437.1690   3634231.5774   3644287.0833      -3.8844     -64.3804       1.7094
   3742  1509    530169   11769  -3755437.1749   3634231.5823   3644287.0849      -3.8839     -64.3835       1.7165
   3743  1509    530170   11770  -3755437.1737   3634231.5808   3644287.0871      -3.8835     -64.3806       1.7162
   3744  1509    530171   11771  -3755437.1757   3634231.5842   3644287.0852      -3.8846     -64.3843       1.7183
   3745  1509    530172   11772  -3755437.1750   3634231.5817   3644287.0826      -3.8833     -64.3852       1.7150
   3746  1509    530173   11773  -3755437.1707   3634231.5786   3644287.0804      -3.8840     -64.3839       1.7094
   3747  1509    530174   11774  -3755437.1730   3634231.5860   3644287.0841      -3.8878     -64.3848       1.7171
   3748  1509    530175   11775  -3755437.1713   3634231.5818   3644287.0846      -3.8860     -64.3820       1.7140
   3749  1509    530176   11776  -3755437.1718   3634231.5813   3644287.0831      -3.8852     -64.3833       1.7132
   3750  1509    530177   11777  -3755437.1715   3634231.5824   3644287.0836      -3.8863     -64.3832       1.7139
   3751  1509    530178   11778  -3755437.1696   3634231.5769   3644287.0838      -3.8836     -64.3801       1.7098
   3752  1509    530179   11779  -3755437.1761   3634231.5846   3644287.0871      -3.8846     -64.3831       1.7199
   3753  1509    530180   11780  -3755437.1777   3634231.5850   3644287.0875      -3.8839     -64.3836       1.7212
   3754  1509    530181   11781  -3755437.1737   3634231.5788   3644287.0848      -3.8821     -64.3817       1.7138
   3755  1509    530182   11782  -3755437.1722   3634231.5798   3644287.0835      -3.8839     -64.3825       1.7128
   3756  1509    530183   11783  -3755437.1737   3634231.5793   3644287.0835      -3.8825     -64.3829       1.7134
   3757  1509    530184   11784  -3755437.1716   3634231.5796   3644287.0827      -3.8842     -64.3829       1.7118
   3758  1509    530185   11785  -3755437.1728   3634231.5781   3644287.0847      -3.8823     -64.3811       1.7129
   3759  1509    530186   11786  -3755437.1713   3634231.5799   3644287.0837      -3.8846     -64.3820       1.7124
   3760  1509    530187   11787  -3755437.1709   3634231.5805   3644287.0827      -3.8853     -64.3830       1.7119
   3761  1509    530188   11788  -3755437.1689   3634231.5748   3644287.0824      -3.8826     -64.3801       1.7073
   3762  1509    530189   11789  -3755437.1693   3634231.5742   3644287.0807      -3.8819     -64.3813       1.7062
   3763  1509    530190   11790  -3755437.1663   3634231.5711   3644287.0796      -3.8817     -64.3798       1.7021
   3764  1509    530191   11791  -3755437.1665   3634231.5722   3644287.0813      -3.8824     -64.3790       1.7039
   3765  1509    530192   11792  -3755437.1756   3634231.5801   3644287.0845      -3.8817     -64.3832       1.7155
   3766  1509    530193   11793  -3755437.1697   3634231.5742   3644287.0820      -3.8816     -64.3805       1.7072
   3767  1509    530194   11794  -3755437.1731   3634231.5770   3644287.0843      -3.8812     -64.3812       1.7121
   3768  1509    530195   11795  -3755437.1730   3634231.5808   3644287.0828      -3.8841     -64.3839       1.7133
   3769  1509    530196   11796  -3755437.1687   3634231.5760   3644287.0799      -3.8836     -64.3825       1.7064
   3770  1509    530197   11797  -3755437.1665   3634231.5729   3644287.0796      -3.8829     -64.3806       1.7032
   3771  1509    530198   11798  -3755437.1697   3634231.5763   3644287.0827      -3.8832     -64.3807       1.7088
   3772  1509    530199   11799  -3755437.1688   3634231.5725   3644287.0823      -3.8810     -64.3792       1.7059
   3773  1509    530200   11800  -3755437.1720   3634231.5779   3644287.0814      -3.8827     -64.3834       1.7103
   3774  1509    530201   11801  -3755437.1725   3634231.5786   3644287.0839      -3.8828     -64.3818       1.7125
   3775  1509    530202   11802  -3755437.1730   3634231.5796   3644287.0837      -3.8832     -64.3826       1.7132
   3776  1509    530203   11803  -3755437.1728   3634231.5746   3644287.0829      -3.8797     -64.3812       1.7098
   3777  1509    530204   11804  -3755437.1729   3634231.5787   3644287.0840      -3.8826     -64.3820       1.7128
   3778  1509    530205   11805  -3755437.1686   3634231.5715   3644287.0805      -3.8804     -64.3801       1.7042
   3779  1509    530206   11806  -3755437.1745   3634231.5805   3644287.0826      -3.8828     -64.3845       1.7140
   3780  1509    530207   11807  -3755437.1716   3634231.5780   3644287.0815      -3.8831     -64.3832       1.7102
   3781  1509    530208   11808  -3755437.1670   3634231.5716   3644287.0823      -3.8816     -64.3781       1.7043
   3782  1509    530209   11809  -3755437.1705   3634231.5771   3644287.0803      -3.8831     -64.3834       1.7084
   3783  1509    530210   11810  -3755437.1723   3634231.5769   3644287.0845      -3.8817     -64.3806       1.7118
   3784  1509    530211   11811  -3755437.1718   3634231.5755   3644287.0822      -3.8811     -64.3817       1.7093
   3785  1509    530212   11812  -3755437.1698   3634231.5741   3644287.0803      -3.8815     -64.3819       1.7063
   3786  1509    530213   11813  -3755437.1714   3634231.5745   3644287.0820      -3.8807     -64.3813       1.7084
   3787  1509    530214   11814  -3755437.1718   3634231.5777   3644287.0822      -3.8827     -64.3825       1.7105
   3788  1509    530215   11815  -3755437.1739   3634231.5777   3644287.0834      -3.8812     -64.3824       1.7125
   3789  1509    530216   11816  -3755437.1745   3634231.5776   3644287.0822      -3.8807     -64.3837       1.7121
   3790  1509    530217   11817  -3755437.1761   3634231.5808   3644287.0826      -3.8820     -64.3852       1.7151
   3791  1509    530218   11818  -3755437.1713   3634231.5751   3644287.0815      -3.8812     -64.3819       1.7084
   3792  1509    530219   11819  -3755437.1725   3634231.5753   3644287.0804      -3.8805     -64.3834       1.7086
   3793  1509    530220   11820  -3755437.1709   3634231.5737   3644287.0820      -3.8804     -64.3808       1.7077
   3794  1509    530221   11821  -3755437.1705   3634231.5755   3644287.0816      -3.8820     -64.3816       1.7082
   3795  1509    530222   11822  -3755437.1713   3634231.5750   3644287.0835      -3.8811     -64.3803       1.7095
   3796  1509    530223   11823  -3755437.1716   3634231.5741   3644287.0800      -3.8802     -64.3829       1.7072
   3797  1509    530224   11824  -3755437.1712   3634231.5738   3644287.0828      -3.8803     -64.3803       1.7083
   3798  1509    530225   11825  -3755437.1723   3634231.5764   3644287.0813      -3.8814     -64.3830       1.7096
   3799  1509    530226   11826  -3755437.1734   3634231.5794   3644287.0836      -3.8828     -64.3828       1.7132
   3800  1509    530227   11827  -3755437.1710   3634231.5754   3644287.0832      -3.8816     -64.3806       1.7094
   3801  1509    530228   11828  -3755437.1674   3634231.5674   3644287.0803      -3.8783     -64.3782       1.7010
   3802  1509    530229   11829  -3755437.1730   3634231.5737   3644287.0826      -3.8790     -64.3811       1.7092
   3803  1509    530230   11830  -3755437.1774   3634231.5796   3644287.0844      -3.8802     -64.3839       1.7162
   3804  1509    530231   11831  -3755437.1719   3634231.5774   3644287.0786      -3.8824     -64.3855       1.7084
   3805  1509    530232   11832  -3755437.1713   3634231.5738   3644287.0799      -3.8803     -64.3827       1.7067
   3806  1509    530233   11833  -3755437.1723   3634231.5722   3644287.0807      -3.8784     -64.3818       1.7069
   3807  1509    530234   11834  -3755437.1698   3634231.5700   3644287.0813      -3.8785     -64.3794       1.7045
   3808  1509    530235   11835  -3755437.1725   3634231.5695   3644287.0814      -3.8763     -64.3803       1.7059
   3809  1509    530236   11836  -3755437.1759   3634231.5917   3644287.0707      -3.8899     -64.3992       1.7143
   3810  1509    530237   11837  -3755437.1758   3634231.6176   3644287.0369      -3.9086     -64.4372       1.7095
   3811  1509    530238   11838  -3755437.1796   3634231.6251   3644287.0369      -3.9113     -64.4418       1.7161
   3812  1509    530239   11839  -3755437.1852   3634231.7017   3644286.9563      -3.9625     -64.5408       1.7167
   3813  1509    530240   11840  -3755437.1692   3634231.9053   3644286.7467      -4.1199     -64.7870       1.7027
   3814  1509    530241   11841  -3755437.1380   3634232.2868   3644286.4339      -4.4158     -65.1826       1.7217
   3815  1509    530242   11842  -3755437.0054   3634232.7753   3644286.0505      -4.8590     -65.6368       1.7015
   3816  1509    530243   11843  -3755436.8629   3634233.2189   3644285.7769      -5.2769     -65.9791       1.7130
   3817  1509    530244   11844  -3755436.7716   3634233.4331   3644285.6574      -5.4943     -66.1248       1.7125
   3818  1509    530245   11845  -3755436.8688   3634233.1929   3644285.8017      -5.2541     -65.9509       1.7159
   3819  1509    530246   11846  -3755437.0102   3634232.8330   3644286.0119      -4.8971     -65.6935       1.7150
   3820  1509    530247   11847  -3755437.1389   3634232.5504   3644286.1561      -4.6046     -65.5156       1.7127
   3821  1509    530248   11848  -3755437.1622   3634232.5218   3644286.1701      -4.5678     -65.5023       1.7182
   3822  1509    530249   11849  -3755437.0082   3634232.7825   3644286.0484      -4.8622     -65.6426       1.7060
   3823  1509    530250   11850  -3755436.7419   3634233.1943   3644285.9022      -5.3434     -65.8168       1.6998
   3824  1509    530251   11851  -3755436.2944   3634233.8256   3644285.7742      -6.1082     -65.9890       1.7223
   3825  1509    530252   11852  -3755435.7144   3634234.4522   3644285.7487      -6.9618     -66.0208       1.7233
   3826  1509    530253   11853  -3755434.7569   3634235.2845   3644285.9206      -8.2258     -65.8173       1.7325
   3827  1509    530254   11854  -3755433.4554   3634236.2686   3644286.3116      -9.8380     -65.3532       1.7519
   3828  1509    530255   11855  -3755432.0487   3634237.3055   3644286.7543     -11.5614     -64.8243       1.7691
   3829  1509    530256   11856  -3755430.5913   3634238.3868   3644287.1747     -13.3519     -64.3105       1.7689
   3830  1509    530257   11857  -3755429.2661   3634239.4103   3644287.5377     -15.0090     -63.8752       1.7806
   3831  1509    530258   11858  -3755428.3050   3634240.1415   3644287.7806     -16.2028     -63.5718       1.7711
   3832  1509    530259   11859  -3755427.7866   3634240.5474   3644287.9110     -16.8550     -63.4131       1.7722
   3833  1509    530260   11860  -3755427.4567   3634240.8025   3644287.9934     -17.2678     -63.3114       1.7707
   3834  1509    530261   11861  -3755427.2395   3634240.9650   3644288.0461     -17.5355     -63.2435       1.7657
   3835  1509    530262   11862  -3755427.2149   3634240.9881   3644288.0500     -17.5693     -63.2394       1.7666
   3836  1509    530263   11863  -3755427.2182   3634240.9939   3644288.0500     -17.5711     -63.2431       1.7719
   3837  1509    530264   11864  -3755427.2180   3634240.9908   3644288.0519     -17.5691     -63.2403       1.7710
   3838  1509    530265   11865  -3755427.2161   3634240.9875   3644288.0495     -17.5680     -63.2401       1.7667
   3839  1509    530266   11866  -3755427.2131   3634240.9868   3644288.0487     -17.5695     -63.2393       1.7640
   3840  1509    530267   11867  -3755427.2194   3634240.9895   3644288.0501     -17.5672     -63.2418       1.7701
   3841  1509    530268   11868  -3755427.2169   3634240.9860   3644288.0505     -17.5663     -63.2391       1.7669
   3842  1509    530269   11869  -3755427.2188   3634240.9929   3644288.0490     -17.5700     -63.2438       1.7711
   3843  1509    530270   11870  -3755427.2198   3634240.9940   3644288.0524     -17.5701     -63.2419       1.7742
   3844  1509    530271   11871  -3755427.2197   3634240.9953   3644288.0509     -17.5711     -63.2436       1.7740
   3845  1509    530272   11872  -3755427.2186   3634240.9944   3644288.0509     -17.5712     -63.2427       1.7729
   3846  1509    530273   11873  -3755427.2176   3634240.9918   3644288.0511     -17.5700     -63.2411       1.7709
   3847  1509    530274   11874  -3755427.2172   3634240.9869   3644288.0517     -17.5668     -63.2385       1.7682
   3848  1509    530275   11875  -3755427.2160   3634240.9886   3644288.0497     -17.5688     -63.2403       1.7674
   3849  1509    530276   11876  -3755427.1773   3634241.0198   3644288.0602     -17.6181     -63.2282       1.7684
   3850  1509    530277   11877  -3755426.7842   3634241.3119   3644288.1488     -18.1015     -63.1101       1.7543
   3851  1509    530278   11878  -3755425.4636   3634242.3752   3644288.4647     -19.7839     -62.7312       1.7643
   3852  1509    530279   11879  -3755423.4171   3634244.0095   3644288.9233     -22.3815     -62.1638       1.7544
   3853  1509    530280   11880  -3755421.3598   3634245.6669   3644289.3752     -25.0032     -61.6068       1.7474
   3854  1509    530281   11881  -3755419.3632   3634247.2914   3644289.8163     -27.5590     -61.0705       1.7512
   3855  1509    530282   11882  -3755417.2269   3634249.0005   3644290.2950     -30.2729     -60.4795       1.7425
   3856  1509    530283   11883  -3755415.0585   3634250.7530   3644290.7316     -33.0402     -59.9272       1.7155
   3857  1509    530284   11884  -3755413.2953   3634252.3334   3644290.9418     -35.4020     -59.6586       1.6988
   3858  1509    530285   11885  -3755411.9562   3634253.7148   3644290.9115     -37.3259     -59.6824       1.6801
   3859  1509    530286   11886  -3755410.9222   3634255.0113   3644290.6693     -38.9767     -59.9717       1.6706
   3860  1509    530287   11887  -3755410.1455   3634256.1615   3644290.2794     -40.3433     -60.4297       1.6444
   3861  1509    530288   11888  -3755409.3684   3634257.5604   3644289.6816     -41.8890     -61.1570       1.6401
   3862  1509    530289   11889  -3755408.4007   3634259.6861   3644288.5285     -44.0895     -62.5506       1.6183
   3863  1509    530290   11890  -3755407.5991   3634262.1257   3644286.9001     -46.4000     -64.5272       1.5996
   3864  1509    530291   11891  -3755406.8750   3634264.7485   3644284.9994     -48.7883     -66.8319       1.5745
   3865  1509    530292   11892  -3755406.0495   3634267.6130   3644282.9989     -51.4209     -69.2729       1.5699
   3866  1509    530293   11893  -3755404.8559   3634270.7315   3644280.9686     -54.4919     -71.6878       1.4761
   3867  1509    530294   11894  -3755403.2333   3634274.2602   3644278.9945     -58.1560     -74.0435       1.3959
   3868  1509    530295   11895  -3755400.8709   3634278.2130   3644277.3993     -62.6394     -75.9531       1.3396
   3869  1509    530296   11896  -3755397.5063   3634282.3461   3644276.6925     -67.9493     -76.7938       1.3071
   3870  1509    530297   11897  -3755393.2288   3634286.3260   3644277.0947     -73.7839     -76.2887       1.2875
   3871  1509    530298   11898  -3755388.3052   3634290.0756   3644278.3980     -79.9023     -74.6873       1.2748
   3872  1509    530299   11899  -3755382.9314   3634293.8180   3644280.1252     -86.3287     -72.5502       1.2367
   3873  1509    530300   11900  -3755377.3657   3634297.6676   3644281.9053     -92.9655     -70.3335       1.1771
   3874  1509    530301   11901  -3755371.7812   3634301.5397   3644283.6271     -99.6316     -68.1656       1.0858
   3875  1509    530302   11902  -3755366.3082   3634305.4395   3644285.2231    -106.2400     -66.1578       1.0036
   3876  1509    530303   11903  -3755361.3069   3634309.3999   3644286.2551    -112.5640     -64.8306       0.9092
   3877  1509    530304   11904  -3755357.2504   3634313.5043   3644286.1935    -118.3344     -64.8461       0.8240
   3878  1509    530305   11905  -3755354.2430   3634317.8082   3644284.8103    -123.5186     -66.4561       0.7101
   3879  1509    530306   11906  -3755352.3004   3634322.1959   3644282.2425    -128.0225     -69.5088       0.5894
   3880  1509    530307   11907  -3755351.4593   3634326.3540   3644278.8717    -131.5954     -73.5818       0.5245
   3881  1509    530308   11908  -3755351.3433   3634330.0851   3644275.3117    -134.3573     -77.9385       0.5343
   3882  1509    530309   11909  -3755351.5069   3634333.1069   3644272.1750    -136.4151     -81.7807       0.5482
   3883  1509    530310   11910  -3755351.8321   3634335.7498   3644269.2480    -138.0881     -85.3665       0.5618
   3884  1509    530311   11911  -3755352.2357   3634338.0930   3644266.4844    -139.4913     -88.7313       0.5448
   3885  1509    530312   11912  -3755352.5289   3634339.6591   3644264.6395    -140.4128     -90.9881       0.5486
   3886  1509    530313   11913  -3755352.7320   3634340.7678   3644263.3893    -141.0683     -92.5381       0.5807
   3887  1509    530314   11914  -3755352.9019   3634342.0814   3644261.9943    -141.8942     -94.2750       0.6268
   3888  1509    530315   11915  -3755352.8324   3634344.6341   3644259.6467    -143.7769     -97.1877       0.6899
   3889  1509    530316   11916  -3755351.8355   3634348.3625   3644257.0890    -147.1494    -100.3591       0.7560
   3890  1509    530317   11917  -3755349.2952   3634353.0151   3644255.1563    -152.2593    -102.7511       0.7994
   3891  1509    530318   11918  -3755344.9822   3634357.9637   3644254.6375    -158.8148    -103.3722       0.7812
   3892  1509    530319   11919  -3755339.2902   3634362.6638   3644255.8261    -166.1505    -101.9273       0.7916
   3893  1509    530320   11920  -3755332.7318   3634367.1133   3644258.1234    -173.9089     -99.1169       0.7868
   3894  1509    530321   11921  -3755325.6313   3634371.6737   3644260.8738    -182.1237     -95.7563       0.7866
   3895  1509    530322   11922  -3755318.1520   3634376.3100   3644263.9438    -190.6566     -92.0080       0.7906
   3896  1509    530323   11923  -3755310.4199   3634381.0507   3644267.1562    -199.4405     -88.0805       0.7870
   3897  1509    530324   11924  -3755302.6315   3634385.8323   3644270.3573    -208.2927     -84.1553       0.7671
   3898  1509    530325   11925  -3755295.0021   3634390.6254   3644273.4738    -217.0426     -80.3696       0.7987
   3899  1509    530326   11926  -3755287.6374   3634395.3547   3644276.5335    -225.5626     -76.7142       0.9171
   3900  1509    530327   11927  -3755280.5866   3634399.8345   3644279.6887    -233.6851     -73.0107       1.1328
   3901  1509    530328   11928  -3755273.7939   3634403.8514   3644282.9680    -241.2955     -69.1271       1.3083
   3902  1509    530329   11929  -3755267.4395   3634407.4748   3644286.4509    -248.3182     -65.1006       1.6346
   3903  1509    530330   11930  -3755261.4741   3634410.5879   3644289.9468    -254.7037     -61.0202       1.9066
   3904  1509    530331   11931  -3755255.9325   3634413.1911   3644293.4388    -260.4281     -56.9142       2.1355
   3905  1509    530332   11932  -3755250.9257   3634415.2317   3644296.7307    -265.3763     -52.9680       2.2437
   3906  1509    530333   11933  -3755246.6706   3634416.7545   3644299.6388    -269.4297     -49.4394       2.2788
   3907  1509    530334   11934  -3755243.1371   3634417.8882   3644302.1423    -272.7016     -46.3845       2.2844
   3908  1509    530335   11935  -3755240.2234   3634418.7300   3644304.2213    -275.3328     -43.8162       2.2444
   3909  1509    530336   11936  -3755237.9793   3634419.3449   3644305.8627    -277.3352     -41.7919       2.2176
   3910  1509    530337   11937  -3755236.4941   3634419.7280   3644306.9451    -278.6433     -40.4459       2.1841
   3911  1509    530338   11938  -3755235.7151   3634419.9249   3644307.5088    -279.3265     -39.7415       2.1619
   3912  1509    530339   11939  -3755235.5392   3634419.9725   3644307.6387    -279.4831     -39.5817       2.1602
   3913  1509    530340   11940  -3755235.5378   3634419.9671   3644307.6367    -279.4802     -39.5805       2.1551
   3914  1509    530341   11941  -3755235.5372   3634419.9678   3644307.6355    -279.4811     -39.5815       2.1545
   3915  1509    530342   11942  -3755235.5352   3634419.9632   3644307.6339    -279.4792     -39.5802       2.1498
   3916  1509    530343   11943  -3755235.5375   3634419.9656   3644307.6346    -279.4793     -39.5815       2.1530
   3917  1509    530344   11944  -3755235.5359   3634419.9640   3644307.6324    -279.4793     -39.5820       2.1498
   3918  1509    530345   11945  -3755235.5331   3634419.9592   3644307.6327    -279.4777     -39.5787       2.1456
   3919  1509    530346   11946  -3755235.5403   3634419.9686   3644307.6337    -279.4796     -39.5846       2.1557
   3920  1509    530347   11947  -3755235.5350   3634419.9633   3644307.6315    -279.4794     -39.5821       2.1484
   3921  1509    530348   11948  -3755235.5392   3634419.9678   3644307.6352    -279.4797     -39.5826       2.1555
   3922  1509    530349   11949  -3755235.5375   3634419.9645   3644307.6336    -279.4785     -39.5819       2.1517
   3923  1509    530350   11950  -3755235.5341   3634419.9646   3644307.6337    -279.4810     -39.5804       2.1498
   3925  1509    530352   11952  -3755235.5357   3634419.9655   3644307.6334    -279.4805     -39.5817       2.1511
   3926  1509    530353   11953  -3755235.5345   3634419.9655   3644307.6351    -279.4813     -39.5798       2.1514
   3927  1509    530354   11954  -3755235.5336   3634419.9646   3644307.6356    -279.4813     -39.5787       2.1506
   3928  1509    530355   11955  -3755235.5389   3634419.9681   3644307.6375    -279.4801     -39.5807       2.1568
   3929  1509    530356   11956  -3755235.5346   3634419.9640   3644307.6352    -279.4802     -39.5792       2.1506
